"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT17","WT17_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-23","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.6","H,,S","32.2",",,W","17.2",",,W","   20",",,W","  320",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-24","2.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.1","H,,S","32.8",",,W","15.0",",,W","   30",",,W","  350",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-25","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.7","H,,S","33.3",",,W","16.7",",,W","   10",",,W","   10",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-26","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.1","H,,S","33.3",",,W","15.6",",,W","  260",",,W","  270",",,W","4.5",",,W","6.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-27","3.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.2","H,,S","31.1",",,W","13.9",",,W","  200",",,W","  190",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-28","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.2","H,,S","29.4",",,W","14.4",",,W","  220",",,W","  210",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-29","2.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.4","H,,S","34.4",",,W","15.6",",,W","  340",",,W","  360",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-30","3.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.8","H,,S","31.7",",,W","16.7",",,W","  190",",,W","  210",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-07-31","3.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.6","H,,S","26.7",",,W","15.6",",,W","  200",",,W","  260",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-01","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.6","H,,S","23.9",",,W","15.0",",,W","  180",",,W","  210",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-02","4.1",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","17.5","H,,S","21.1",",,W","14.4",",,W","  250",",,W","  240",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-03","3.3",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","17.9","H,,S","24.4",",,W","15.0",",,W","   20",",,W","  290",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-04","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.2","H,,S","27.2",",,W","14.4",",,W","  330",",,W","   10",",,W","5.8",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-05","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.2","H,,S","30.0",",,W","15.0",",,W","  290",",,W","  290",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-06","2.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","22.3","H,,S","31.7",",,W","15.0",",,W","   30",",,W","  350",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-07","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.8","H,,S","33.3",",,W","15.6",",,W","  350",",,W","  350",",,W","8.1",",,W","9.8",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-08","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","25.3","H,,S","34.4",",,W","16.7",",,W","  190",",,W","  250",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-09","3.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","33.9",",,W","15.6",",,W","   10",",,W","  280",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-10","4.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.1","H,,S","27.8",",,W","16.7",",,W","  200",",,W","  200",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-11","4.9",",,W",,,,,"1.3",",,W,2400","0.0",",,W","0.0",",,W","19.7","H,,S","22.2",",,W","16.7",",,W","  220",",,W","  200",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-12","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.2","H,,S","22.8",",,W","15.0",",,W","   20",",,W","   10",",,W","7.2",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-13","4.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.9","H,,S","26.1",",,W","15.0",",,W","   30",",,W","   30",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-14","2.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","21.7","H,,S","29.4",",,W","16.7",",,W","   20",",,W","  300",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-15","2.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","23.0","H,,S","30.0",",,W","16.1",",,W","  290",",,W","  230",",,W","4.5",",,W","11.2",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-16","2.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.3","H,,S","22.8",",,W","14.4",",,W","  200",",,W","  230",",,W","5.8",",,W","8.1",",,W","    1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-17","2.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.9","H,,S","23.3",",,W","12.2",",,W","  190",",,W","  190",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-18","2.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.7","H,,S","27.2",",,W","12.8",",,W","  360",",,W","  340",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-19","2.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.6","H,,S","26.7",",,W","14.4",",,W","  360",",,W","  310",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-20","2.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.4","H,,S","27.2",",,W","13.9",",,W","  360",",,W","   10",",,W","7.2",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-21","3.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.8","H,,S","32.8",",,W","18.3",",,W","  330",",,W","  300",",,W","6.7",",,W","9.8",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-22","2.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","24.2","H,,S","31.7",",,W","15.0",",,W","  210",",,W","  110",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-23","4.4",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","18.4","H,,S","22.8",",,W","13.9",",,W","  220",",,W","  220",",,W","7.2",",,W","12.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-24","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.8","H,,S","20.6",",,W","13.3",",,W","  200",",,W","  260",",,W","5.8",",,W","8.5",",,W",,,,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-25","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.7","H,,S","17.8",",,W","11.7",",,W","  220",",,W","  210",",,W","4.5",",,W","7.2",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-26","3.2",",,W",,,,,"2.8",",,W,2400","0.0",",,W","0.0",",,W","16.0","H,,S","18.3",",,W","13.9",",,W","  220",",,W","  220",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-27","2.6",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","16.1","H,,S","24.4",",,W","13.3",",,W","   20",",,W","   40",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-28","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.4","H,,S","28.9",",,W","12.8",",,W","  290",",,W","  300",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-29","2.9",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.1","H,,S","25.0",",,W","13.9",",,W","  220",",,W","  220",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-30","2.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.7","H,,S","22.8",",,W","15.6",",,W","  210",",,W","  220",",,W","5.8",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-08-31","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.8","H,,S","20.6",",,W","14.4",",,W","  220",",,W","  230",",,W","6.7",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-01","3.0",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.1","H,,S","22.8",",,W","13.9",",,W","   30",",,W","   30",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-02","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.4","H,,S","24.4",",,W","11.1",",,W","   30",",,W","   40",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-03","3.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.7","H,,S","23.3",",,W","14.4",",,W","   10",",,W","   80",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-04","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","17.8","H,,S","25.0",",,W","12.8",",,W","   10",",,W","  360",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-05","3.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","19.7","H,,S","27.8",",,W","13.9",",,W","   10",",,W","   20",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-06","2.2",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","20.8","H,,S","29.4",",,W","13.3",",,W","  210",",,W","  200",",,W","6.7",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-07","3.0",",,W",,,,,"1.3",",,W,2400","0.0",",,W","0.0",",,W","18.5","H,,S","23.9",",,W","13.3",",,W","  130",",,W","  220",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-08","3.8",",,W",,,,,"1.0",",,W,2400","0.0",",,W","0.0",",,W","16.8","H,,S","21.7",",,W","14.4",",,W","  200",",,W","  170",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-09","4.1",",,W",,,,,"3.3",",,W,2400","0.0",",,W","0.0",",,W","18.1","H,,S","23.9",",,W","13.9",",,W","  220",",,W","  230",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-10","4.8",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","17.3","H,,S","20.0",",,W","14.4",",,W","  210",",,W","  190",",,W","8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-11","4.1",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","16.0","H,,S","19.4",",,W","13.3",",,W","  210",",,W","  210",",,W","7.6",",,W","9.4",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-12","3.2",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","15.1","H,,S","19.4",",,W","12.8",",,W","  200",",,W","   40",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-13","2.9",",,W",,,,,"0.0","T,,W,2400","0.0",",,W","0.0",",,W","15.5","H,,S","21.1",",,W","12.8",",,W","  210",",,W","  210",",,W","7.2",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-14","3.0",",,W",,,,,"10.7",",,W,2400","0.0",",,W","0.0",",,W","15.7","H,,S","19.4",",,W","12.8",",,W","  160",",,W","  210",",,W","6.7",",,W","8.5",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-15","3.2",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","14.7","H,,S","17.2",",,W","11.7",",,W","  200",",,W","  180",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-16","4.7",",,W",,,,,"4.3",",,W,2400","0.0",",,W","0.0",",,W","14.4","H,,S","18.3",",,W","10.6",",,W","  180",",,W","  210",",,W","8.9",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-17","3.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","18.3",",,W","10.6",",,W","   10",",,W","   20",",,W","6.7",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-18","2.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","13.5","H,,S","19.4",",,W","8.9",",,W","   30",",,W","  260",",,W","6.3",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-19","2.5",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","14.3","H,,S","20.0",",,W","8.9",",,W","  210",",,W","  230",",,W","5.4",",,W","6.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-20","2.5",",,W",,,,,"1.3",",,W,2400","0.0",",,W","0.0",",,W","14.6","H,,S","18.9",",,W","11.7",",,W","  220",",,W","  210",",,W","5.8",",,W","7.6",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-21","3.9",",,W",,,,,"0.5",",,W,2400","0.0",",,W","0.0",",,W","17.3","H,,S","22.2",",,W","15.0",",,W","  200",",,W","  190",",,W","7.6",",,W","9.8",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-22","6.4",",,W",,,,,"1.3",",,W,2400","0.0",",,W","0.0",",,W","17.4","H,,S","20.0",",,W","12.8",",,W","  210",",,W","  180",",,W","11.2",",,W","13.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-23","2.6",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.2","H,,S","18.3",",,W","11.7",",,W","  190",",,W","  190",",,W","5.8",",,W","7.2",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-24","3.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.3","H,,S","20.0",",,W","9.4",",,W","  350",",,W","  350",",,W","8.9",",,W","10.7",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-25","4.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.8","H,,S","20.6",",,W","10.0",",,W","  360",",,W","   10",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-26","3.8",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","14.7","H,,S","21.1",",,W","10.6",",,W","  360",",,W","  350",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-27","4.4",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","16.5","H,,S","22.8",",,W","11.1",",,W","   10",",,W","   10",",,W","7.2",",,W","8.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-28","5.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","18.4","H,,S","26.1",",,W","13.9",",,W","   30",",,W","   30",",,W","8.9",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-29","2.5",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","16.9","H,,S","18.9",",,W","11.1",",,W","  220",",,W","  220",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-09-30","2.9",",,W",,,,,"0.8",",,W,2400","0.0",",,W","0.0",",,W","15.7","H,,S","18.3",",,W","13.3",",,W","  160",",,W","  230",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-01","3.7",",,W",,,,,"7.6",",,W,2400","0.0",",,W","0.0",",,W","16.2","H,,S","18.3",",,W","13.9",",,W","  200",",,W","  190",",,W","7.6",",,W","10.3",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-02","5.4",",,W",,,,,"0.3",",,W,2400","0.0",",,W","0.0",",,W","14.1","H,,S","16.7",",,W","8.9",",,W","  200",",,W","  200",",,W","11.6",",,W","16.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-03","3.1",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","10.1","H,,S","14.4",",,W","6.1",",,W","  340",",,W","   20",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-04","2.3",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","10.8","H,,S","15.6",",,W","8.3",",,W","  140",",,W","   20",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-05","3.7",",,W",,,,,"14.2",",,W,2400","0.0",",,W","0.0",",,W","10.4","H,,S","11.7",",,W","7.8",",,W","   90",",,W","   80",",,W","6.3",",,W","8.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","SEATTLE TACOMA AIRPORT, WA US","47.44467","-122.31442","112.5","2018-10-06","3.5",",,W",,,,,"0.0",",,W,2400","0.0",",,W","0.0",",,W","11.0","H,,S","15.6",",,W","8.9",",,W","   10",",,W","   10",",,W","8.1",",,W","10.3",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
